IPAPI.com,IPStack,IP_Address,Y/N
Malappuram,Perumbavoor,43.229.88.226,0
Kottayam,Perumbavoor,43.229.88.165,0
Kottayam,Perumbavoor,43.229.88.104,0
Ernakulam,Kodungall?r,137.97.126.141,0
Thrissur,Angam?li,137.97.89.72,0
Maradu,Angam?li,137.97.76.131,0
Vyttila,Angam?li,137.97.72.47,0
Bengaluru,Karvarakundu,117.230.159.89,0
Trivandrum,Thiruvananthapuram,117.199.10.128,0
Trivandrum,Thiruvananthapuram,117.199.10.45,0
Trivandrum,Thiruvananthapuram,117.199.6.117,0
Trivandrum,Thiruvananthapuram,117.199.2.226,0
Trivandrum,Thiruvananthapuram,117.199.2.94,0
Trivandrum,Thiruvananthapuram,61.3.186.194,0
Chengannur,M?velikara,116.68.104.234,0
Chengannur,M?velikara,116.68.104.223,0
Chengannur,M?velikara,116.68.104.179,0
Tiruvalla,M?velikara,116.68.104.114,0
Tiruvalla,M?velikara,116.68.104.79,0
Tiruvalla,M?velikara,116.68.104.35,0
Tiruvalla,M?velikara,116.68.104.11,0
Kochi,New Delhi,117.239.74.227,0
Trivandrum,Thiruvananthapuram,116.68.82.97,0
Trivandrum,Thiruvananthapuram,116.68.80.176,0
Trivandrum,Thiruvananthapuram,202.88.234.164,0
Haripad,M?velikara,111.92.104.17,0
Trivandrum,Thiruvananthapuram,202.88.234.112,0
Trivandrum,Thiruvananthapuram,111.92.30.93,0
Thrissur,Thiruvananthapuram,137.97.187.155,0
Ernakulam,Thiruvananthapuram,137.97.176.44,0
Ernakulam,Thiruvananthapuram,137.97.166.113,0
Ernakulam,Thiruvananthapuram,137.97.155.5,0
Kochi,Thiruvananthapuram,137.97.150.227,0
Kochi,Thiruvananthapuram,137.97.150.43,0
Kakkanad,Thiruvananthapuram,137.97.128.183,0
Trivandrum,Thrissur,137.97.123.40,0
Trivandrum,Kumbalam,137.97.95.59,0
Kochi,Angam?li,137.97.81.14,0
Kochi,Aluva,137.97.79.10,0
Kochi,Thrissur,137.97.75.36,0
Kochi,Angam?li,137.97.71.89,0
Bengaluru,Thiruvananthapuram,137.97.57.1,0
Bengaluru,Thiruvananthapuram,137.97.47.27,0
Bengaluru,Thiruvananthapuram,137.97.41.26,0
Salem,Salem,117.216.142.139,1
Salem,Salem,117.216.142.113,1
Kozhikode,Naduvann?r,117.202.79.194,0
Kozhikode,Kozhikode,117.202.79.168,1
Thanjavur,Madukk?r,61.0.126.137,0
Thanjavur,Koothanallur,61.0.125.41,0
Thanjavur,Mannargudi,61.0.124.175,0
Nagercoil,Gudiyatham,59.92.190.246,0
Nagercoil,Pol?r,59.92.189.208,0
Kollam,Kollam,59.89.230.59,1
Kochi,Thiruvananthapuram,137.97.183.2,0
Thrissur,N?d?puram,103.199.163.35,0
Kochi,New Delhi,49.15.222.189,0
Ernakulam,Perumbavoor,137.97.121.251,0
Bengaluru,Thiruvananthapuram,137.97.44.8,0
Trivandrum,Thiruvananthapuram,111.92.31.247,0
Trivandrum,Thiruvananthapuram,111.92.31.199,0
Trivandrum,Thiruvananthapuram,111.92.30.199,0
Trivandrum,Thiruvananthapuram,111.92.28.175,0
Trivandrum,Thiruvananthapuram,111.92.27.103,0
Trivandrum,Thiruvananthapuram,111.92.25.247,0
Trivandrum,Thiruvananthapuram,111.92.25.103,0
Ernakulam,M?vattupula,117.216.231.34,0
Ernakulam,M?vattupula,117.216.230.192,0
Ernakulam,M?vattupula,117.216.228.183,0
Ernakulam,M?vattupula,117.216.227.157,0
Ernakulam,M?vattupula,117.216.226.230,0
Ernakulam,M?vattupula,117.216.225.86,0
Ernakulam,Piravam,117.216.225.48,0
Ernakulam,M?vattupula,117.216.224.172,0
Pathanamthitta,Tiruvalla,117.215.198.115,0
Pathanamthitta,Pathan?mthitta,61.1.201.236,0
Pathanamthitta,Pathan?mthitta,61.1.201.177,0
Pathanamthitta,Pathan?mthitta,59.96.167.76,0
Pathanamthitta,Tiruvalla,59.96.164.81,0
Pathanamthitta,Pathan?mthitta,59.96.160.131,0
Kollam,Kollam,117.213.53.136,1
Kollam,Kollam,117.213.52.192,1
Kollam,Kollam,117.213.51.164,1
Kollam,Kollam,117.213.48.118,1
Tirur,Kollam,103.218.233.68,0
Kollam,Kollam,59.89.226.207,1
Kollam,Kollam,59.89.225.97,1
Kollam,Parav?r Tekkumbh?gam,117.205.237.45,0
Trivandrum,Thiruvananthapuram,111.92.59.89,0
Trivandrum,Thiruvananthapuram,111.92.58.185,0
Trivandrum,Thiruvananthapuram,111.92.56.244,0
Trivandrum,Thiruvananthapuram,59.95.75.251,0
Trivandrum,Thiruvananthapuram,59.95.75.114,0
Trivandrum,Thiruvananthapuram,59.95.74.91,0
Trivandrum,Thiruvananthapuram,59.95.73.240,0
Chennai,Tiruvallarai,223.228.188.108,0
Chennai,Tiruchirappalli,223.228.154.197,0
Chennai,Tiruchirappalli,223.228.150.111,0
Trivandrum,Thiruvananthapuram,116.68.81.59,0
Trivandrum,Thiruvananthapuram,116.68.80.19,0
Chennai,Tiruvallarai,106.203.124.193,0
Chennai,Tiruvallarai,106.203.123.203,0
Chennai,Perambalur,106.203.118.255,0
Chennai,Tiruchirappalli,106.203.113.111,0
Chennai,Tiruvallarai,106.203.112.87,0
Chennai,Kulittalai,106.203.106.36,0
Malappuram,Kottayam,202.83.42.163,0
Kottayam,Kottayam,202.83.42.101,1
Trivandrum,Thiruvananthapuram,117.221.188.222,0
Trivandrum,Thiruvananthapuram,117.221.184.166,0
Trivandrum,Thiruvananthapuram,117.221.183.241,0
Trivandrum,Thiruvananthapuram,117.221.177.207,0
Trivandrum,Thiruvananthapuram,117.221.176.61,0
Malappuram,Malappuram,117.207.237.197,1
Malappuram,Manjeri,117.207.233.45,0
Kottayam,Thrissur,59.99.91.141,0
Trivandrum,Thiruvananthapuram,59.96.41.113,0
Salem,Salem,117.216.142.171,1
Karaikkudi,Kollam,117.215.125.209,0
Kollam,Kollam,117.213.53.102,1
Kollam,Kollam,117.208.226.233,1
Kollam,Kollam,117.206.59.87,1
Kozhikode,Naduvann?r,117.202.78.13,0
Hyderabad,Chennai,103.66.150.62,0
Thanjavur,Mannargudi,61.0.127.246,0
Thanjavur,Mannargudi,61.0.125.222,0
Nagercoil,Odugattur,59.92.188.118,0
Kollam,Kollam,59.89.235.34,1
Kottayam,Thiruvananthapuram,103.251.43.22,0
Kollam,Punal?r,117.240.125.34,0
Kozhikode,Naduvann?r,117.202.78.4,0
Thanjavur,Mannargudi,61.0.126.31,0
Nagercoil,Ambur,59.92.191.74,0
Kollam,Elavupalam,202.83.59.10,0
Bengaluru,Mann?rakk?t,117.196.250.228,0
Kochi,Thiruvananthapuram,137.97.185.146,0
Kochi,Thiruvananthapuram,137.97.183.11,0
Ernakulam,Thiruvananthapuram,137.97.141.14,0
Ernakulam,Thrissur,137.97.126.161,0
Trivandrum,Aluva,137.97.83.215,0
Maradu,Irinj?lakuda,137.97.76.230,0
Bengaluru,Thiruvananthapuram,137.97.10.248,0
Maradu,Irinj?lakuda,137.97.76.106,0
Bengaluru,Thiruvananthapuram,137.97.26.44,0
Trivandrum,Perump?v?r,117.211.166.43,0
Thrissur,Kunnamkulam,27.97.213.76,0
Trivandrum,Cochin,202.164.148.2,0
Thrissur,Thrissur,137.97.88.177,1
Kochi,Thrissur,137.97.78.138,0
Trivandrum,Thiruvananthapuram,202.88.244.141,0
Ernakulam,Thiruvananthapuram,137.97.166.155,0
Bengaluru,Thiruvananthapuram,137.97.13.238,0
Neyveli,Kurinjipp?di,117.247.197.155,0
Neyveli,Ulundurpet,117.247.196.200,0
Neyveli,Tirunamanallur,117.247.196.27,0
Shimoga,Channagiri,117.247.113.31,0
Kozhikode,Naduvann?r,117.222.167.156,0
Kozhikode,Naduvann?r,117.222.165.10,0
Kozhikode,Kedavur,117.222.164.95,0
Kozhikode,Naduvann?r,117.222.163.19,0
Kozhikode,Naduvann?r,117.222.162.176,0
Kozhikode,Naduvann?r,117.222.162.173,0
Kozhikode,Naduvann?r,117.222.161.100,0
Kozhikode,Naduvann?r,117.222.161.85,0
Kozhikode,Naduvann?r,117.222.160.244,0
Kozhikode,Naduvann?r,117.222.160.78,0
Palakkad,Mysore,117.247.182.21,0
Palakkad,Mysore,117.247.182.17,0
Kottayam,Perumbavoor,43.229.89.136,0
Erode,P?ppinissh?ri,117.202.187.69,0
Bengaluru,Karvarakundu,117.230.137.238,0
Bengaluru,Kalikavu,117.230.59.62,0
Kannur,Talipparamba,117.211.85.211,0
Kochi,Thiruvananthapuram,137.97.179.66,0
Ernakulam,Thiruvananthapuram,137.97.163.202,0
Ernakulam,Thiruvananthapuram,137.97.163.200,0
Alappuzha,Thiruvananthapuram,137.97.148.192,0
Ernakulam,Thiruvananthapuram,137.97.140.105,0
Kochi,Angam?li,137.97.79.72,0
Kannur,Kannur,117.208.223.101,1
Kannur,Kannur,117.208.216.68,1
Kannur,Muluppilagadu,117.207.170.231,0
Coimbatore,Mattanur,117.203.66.134,0
Kannur,Mattanur,117.193.175.151,0
Kannur,Talipparamba,117.193.173.183,0
Kannur,Talipparamba,61.3.250.78,0
Kannur,Peringom,61.3.249.105,0
Kannur,Mattanur,59.99.98.137,0
Kollam,Cherpulassery,42.107.205.161,0
Kozhikode,Manjeri,42.107.201.218,0
Kottayam,Kozhikode,139.5.67.43,0
Kozhikode,Naduvann?r,117.242.56.31,0
Thanjavur,Naduvann?r,117.214.17.244,0
Kozhikode,Naduvann?r,117.204.90.51,0
Kozhikode,Naduvann?r,117.204.86.162,0
Kozhikode,Kedavur,117.204.83.7,0
Faiz?b?d,Mumbai,103.61.210.245,0
Chennai,Naduvann?r,103.58.78.2,0
Chennai,Kozhikode,103.58.77.23,0
Kozhikode,Naduvann?r,59.98.100.174,0
Kozhikode,Puthuppadi,59.96.172.158,0
Bengaluru,Chennai,45.249.154.18,0
Thrissur,P?lgh?t,42.109.159.159,0
Thrissur,Mettupalayam,42.109.159.20,0
Bengaluru,New Delhi,42.109.157.192,0
Bengaluru,Anthiyur,42.109.156.153,0
Bengaluru,Sing?nall?r,42.109.156.63,0
Bengaluru,Idappadi,42.109.156.2,0
Bengaluru,Madukkarai,42.109.155.58,0
Bengaluru,Avinashi,42.109.154.2,0
Bengaluru,Palladam,42.109.153.104,0
Bengaluru,Sing?nall?r,42.109.152.163,0
Chennai,Mann?rakk?t,42.109.131.28,0
Kochi,Manjeri,42.107.221.252,0
Kochi,Kalikavu,42.107.221.231,0
Kochi,Melattur,42.107.221.223,0
Kochi,Melattur,42.107.221.196,0
Kochi,Melattur,42.107.221.192,0
Kochi,Melattur,42.107.221.178,0
Kochi,Melattur,42.107.221.149,0
Kochi,Melattur,42.107.221.134,0
Kochi,Melattur,42.107.221.128,0
Kochi,Melattur,42.107.221.124,0
Kochi,Melattur,42.107.220.237,0
Kochi,Melattur,42.107.220.227,0
Kochi,Melattur,42.107.220.209,0
Kochi,Manjeri,42.107.220.196,0
Kochi,Melattur,42.107.220.97,0
Kochi,Melattur,42.107.220.80,0
Kochi,Melattur,42.107.220.26,0
Kochi,Manjeri,42.107.220.14,0
Kochi,Manjeri,42.107.220.0,0
Kollam,Cherpulassery,42.107.205.253,0
Kollam,Cherpulassery,42.107.205.238,0
Kollam,Cherpulassery,42.107.205.202,0
Kollam,Cherpulassery,42.107.205.199,0
Kollam,Cherpulassery,42.107.205.185,0
Kollam,Cherpulassery,42.107.205.177,0
Kollam,Cherpulassery,42.107.205.76,0
Kollam,Cherpulassery,42.107.205.70,0
Kollam,Cherpulassery,42.107.205.52,0
Kollam,Cherpulassery,42.107.205.48,0
Kollam,Cherpulassery,42.107.205.45,0
Kollam,Cherpulassery,42.107.205.28,0
Kollam,Cherpulassery,42.107.204.226,0
Kollam,Cherpulassery,42.107.204.221,0
Kollam,Cherpulassery,42.107.204.114,0
Kollam,Cherpulassery,42.107.204.102,0
Kollam,Cherpulassery,42.107.204.62,0
Kollam,Cherpulassery,42.107.204.26,0
Kollam,Cherpulassery,42.107.204.25,0
Kollam,Cherpulassery,42.107.204.24,0
Kannur,Talipparamba,61.3.251.212,0
Malappuram,Perumbavoor,43.229.88.222,0
Kottayam,Perumbavoor,43.229.88.7,0
Ernakulam,Mumbai,160.202.211.174,0
Kannur,Talipparamba,117.216.66.22,0
Kannur,Mattanur,117.208.222.61,0
Kannur,Kannur,117.208.220.56,1
Kannur,Mattanur,117.208.219.129,0
Kannur,Mattanur,117.208.218.220,0
Kannur,Mattanur,117.208.218.54,0
Kannur,Mattanur,117.207.173.59,0
Kannur,Mattanur,117.207.172.207,0
Kannur,Kannur,117.207.168.217,1
Kannur,Kannur,117.206.14.209,1
Kannur,Kannur,117.206.13.196,1
Kannur,Mattanur,117.206.12.139,0
Kannur,Mattanur,117.206.11.254,0
Kannur,Mattanur,117.206.11.195,0
Kannur,Mattanur,117.206.7.17,0
Kannur,Kannur,117.206.5.92,1
Kannur,P?ppinissh?ri,117.206.5.56,0
Tellicherry,Mattanur,117.193.170.75,0
Kannur,Kannur,117.193.168.168,1
Kannur,Payyann?r,61.3.249.41,0
Kannur,Talipparamba,61.3.248.127,0
Kannur,Talipparamba,61.3.248.103,0
Kannur,Talipparamba,61.3.248.48,0
Kannur,Mattanur,59.96.61.86,0
Kuchaman,N?gaur,45.120.62.149,0
Ernakulam,Thiruvananthapuram,137.97.191.119,0
Kochi,Thiruvananthapuram,137.97.185.17,0
Ernakulam,Thiruvananthapuram,137.97.184.91,0
Manjeri,Thiruvananthapuram,137.97.177.101,0
Manjeri,Thiruvananthapuram,137.97.177.15,0
Panampilly Nagar,Thiruvananthapuram,137.97.172.160,0
Panampilly Nagar,Thiruvananthapuram,137.97.165.252,0
Panampilly Nagar,Thiruvananthapuram,137.97.165.4,0
Ernakulam,Thiruvananthapuram,137.97.160.235,0
Ernakulam,Thiruvananthapuram,137.97.155.41,0
Kozhikode,Thiruvananthapuram,137.97.147.7,0
Kottayam,Thiruvananthapuram,137.97.145.85,0
Alappuzha,Thiruvananthapuram,137.97.144.40,0
Ernakulam,Thiruvananthapuram,137.97.135.217,0
Kakkanad,Thiruvananthapuram,137.97.129.173,0
Ernakulam,Angam?li,137.97.121.85,0
Thrissur,Angam?li,137.97.89.187,0
Thrissur,Kunnamkulam,137.97.65.210,0
Bengaluru,Thiruvananthapuram,137.97.16.174,0
Coimbatore,Mattanur,117.203.68.96,0
Kottayam,Kottayam,43.229.90.244,1
Kottayam,Perumbavoor,43.229.89.221,0
Kottayam,Perumbavoor,43.229.89.202,0
Kottayam,Perumbavoor,43.229.88.138,0
Palakkad,Malappuram,27.61.12.229,0
Kannur,Payyann?r,117.221.159.205,0
Kannur,Peringom,117.221.158.122,0
Kasaragod,Talipparamba,117.221.156.30,0
Kannur,Peringom,117.208.199.130,0
Kannur,Talipparamba,59.93.158.37,0
Kannur,Payyann?r,59.93.154.87,0
Kannur,Payyann?r,59.93.154.85,0
Kannur,Peringom,59.89.203.242,0
Kannur,Peringom,59.89.202.213,0
Kannur,Peringom,59.89.201.139,0
Kannur,Payyann?r,59.89.201.67,0
Kasaragod,Payyann?r,59.89.200.30,0
Kannur,Peringom,59.88.255.197,0
Kannur,Kannur,117.208.217.229,1
Kannur,Noida,117.254.180.199,0
Kannur,Noida,117.254.180.161,0
Pathanamthitta,Pathan?mthitta,117.196.49.96,0
Kannur,Mattanur,210.212.235.58,0
Kasaragod,Peringom,117.242.27.155,0
Kasaragod,Peringom,117.242.27.127,0
Kannur,Peringom,117.242.26.92,0
Kannur,Peringom,117.242.25.212,0
Kannur,Payyann?r,117.215.138.243,0
Kannur,Payyann?r,59.93.154.197,0
Kannur,Peringom,59.93.154.8,0
Kannur,Peringom,59.89.203.210,0
Kannur,Peringom,59.89.203.184,0
Kannur,Peringom,59.89.203.80,0
Kannur,Peringom,59.89.202.208,0
Kannur,Peringom,59.89.202.151,0
Kannur,Peringom,59.89.201.141,0
Kannur,Peringom,59.89.200.201,0
Kannur,Kannur,14.139.181.50,1
Kannur,Noida,117.254.183.26,0
Kannur,Noida,117.254.182.234,0
Kannur,Noida,117.254.182.93,0
Kannur,Noida,117.254.176.53,0
Pathanamthitta,Chengann?r,117.196.51.48,0
Pathanamthitta,Pathan?mthitta,117.196.50.55,0
Pathanamthitta,Pathan?mthitta,117.196.49.107,0
Pathanamthitta,M?velikara,117.196.48.25,0
Muscat,Masqat,5.21.22.184,0
Kakkanad,Kalikavu,117.230.157.40,0
Bengaluru,Karvarakundu,117.230.132.49,0
Kannur,Talipparamba,59.93.158.123,0
Kannur,Bengaluru,117.211.161.213,0
Kasaragod,Payyann?r,117.242.27.174,0
Kasaragod,Peringom,117.242.27.83,0
Kannur,N?l?shwar,117.242.24.181,0
Kannur,Peringom,117.242.24.145,0
Kannur,Payyann?r,117.242.24.42,0
Kannur,Payyann?r,117.221.159.198,0
Kannur,Payyann?r,117.221.159.196,0
Kannur,Payyann?r,117.221.154.221,0
Kannur,Talipparamba,117.221.152.121,0
Kannur,Talipparamba,117.221.152.12,0
Kannur,Payyann?r,117.215.139.158,0
Kannur,Payyann?r,117.215.138.24,0
Payyanur,Peringom,117.208.196.88,0
Kannur,Talipparamba,59.93.158.81,0
Kannur,Peringom,59.93.155.108,0
Kannur,Talipparamba,59.93.152.80,0
Kannur,Payyann?r,59.89.203.6,0
Kannur,Payyann?r,59.89.202.232,0
Kannur,Peringom,59.88.252.104,0
Kannur,Peringom,59.88.252.7,0
Kannur,Mattanur,117.206.12.60,0
Kannur,Talipparamba,117.206.4.118,0
Kannur,Payyann?r,59.99.195.161,0
Kannur,Peringom,59.99.194.246,0
Kannur,Payyann?r,59.99.194.132,0
Kannur,Payyann?r,59.99.194.129,0
Kannur,Peringom,59.99.193.41,0
Kannur,Peringom,59.99.193.18,0
Kannur,Peringom,59.99.193.16,0
Kannur,Payyann?r,59.99.192.204,0
Kannur,Payyann?r,59.99.192.199,0
Kannur,Peringom,59.99.192.173,0
Kannur,Peringom,59.99.192.141,0
Kannur,Payyann?r,59.99.192.47,0
Kannur,Payyann?r,59.99.192.19,0
Kannur,Talipparamba,59.96.62.133,0
Kannur,Mattanur,117.216.65.58,0
Kannur,Mattanur,117.216.65.41,0
Kannur,Muluppilagadu,117.216.64.134,0
Kannur,Kannur,117.202.185.42,1
Kannur,Mattanur,117.202.184.146,0
Kannur,Kannur,117.193.169.77,1
Kannur,Noida,117.254.183.203,0
Kannur,Payyann?r,117.221.159.164,0
Kannur,Payyann?r,117.221.159.156,0
Kannur,Talipparamba,117.221.153.245,0
Kannur,Payyann?r,117.215.138.82,0
Kannur,Payyann?r,117.215.136.34,0
Kannur,Payyann?r,117.208.198.139,0
Payyanur,Peringom,59.93.159.183,0
Kannur,Peringom,59.89.201.29,0
Kannur,K?saragod,117.218.84.227,0
Kannur,Kannur,117.208.217.243,1
Tellicherry,Mattanur,117.193.170.35,0
P?lakkodu,Kannur,103.28.245.110,0
Ernakulam,Kottayam,43.229.90.58,0
Ernakulam,Kottayam,43.229.90.55,0
Ernakulam,Perumbavoor,43.229.90.31,0
Ernakulam,Perumbavoor,43.229.90.22,0
Ernakulam,Perumbavoor,43.229.90.17,0
Kottayam,Kottayam,43.229.90.243,1
Kottayam,Kottayam,43.229.90.179,1
Kottayam,Perumbavoor,43.229.89.145,0
Kottayam,Perumbavoor,43.229.89.12,0
Kottayam,Perumbavoor,43.229.90.210,0
Kottayam,Kozhikode,139.5.67.253,0
Kozhikode,Naduvann?r,117.216.39.210,0
Kozhikode,Kalpatta,117.216.39.171,0
Kozhikode,Naduvann?r,117.216.38.47,0
Nagapattinam,Iringal,117.214.20.77,0
Thanjavur,Naduvann?r,117.214.17.109,0
Thanjavur,Iringal,117.214.17.75,0
Thanjavur,Naduvann?r,117.214.16.78,0
Kozhikode,Kedavur,117.204.88.50,0
Palakkad,Ottapp?lam,117.194.162.189,0
Palakkad,P?lgh?t,117.194.160.83,0
Faiz?b?d,Kozhikode,103.61.208.124,0
Chennai,Kozhikode,103.58.79.172,0
Kozhikode,Naduvann?r,59.98.100.243,0
Kozhikode,Puthuppadi,59.96.172.157,0
Kozhikode,Naduvann?r,59.96.172.104,0
Ernakulam,New Delhi,49.15.214.11,0
Thrissur,New Delhi,49.15.200.76,0
Thrissur,New Delhi,49.15.142.56,0
Ernakulam,New Delhi,49.15.130.24,0
Ernakulam,New Delhi,49.15.94.157,0
Bengaluru,Kozhikode,45.249.153.87,0
Kakinada,Kozhikode,43.239.62.23,0
Port Blair,Chennai,36.255.7.101,0
Ernakulam,Sh?ran?r,27.97.223.209,0
Ernakulam,Sh?ran?r,27.97.222.212,0
Thrissur,New Delhi,27.97.187.90,0
Ernakulam,New Delhi,27.97.173.15,0
Ernakulam,New Delhi,27.97.163.52,0
Kannur,Kannur,117.216.69.26,1
Kannur,Kannur,117.208.223.107,1
Bengaluru,Thiruvananthapuram,137.97.54.65,0
Kannur,Mattanur,117.216.71.92,0
Kannur,Muluppilagadu,117.216.70.118,0
Kannur,Mattanur,117.216.65.179,0
Kannur,Kannur,117.216.64.36,1
Kannur,Kannur,117.208.217.34,1
Kannur,P?ppinissh?ri,117.207.168.232,0
Kannur,Kannur,117.206.1.108,1
Coimbatore,Bengaluru,117.203.64.185,0
Coimbatore,Bengaluru,117.203.64.152,0
Kannur,Mattanur,59.99.98.190,0
Hamirpur,Ropri,169.149.253.45,0
Hamirpur,Bhukhar,169.149.239.165,0
Kannur,Noida,117.254.178.33,0
Kannur,Mattanur,117.216.71.25,0
Kannur,Mattanur,117.208.221.202,0
Kannur,Mattanur,117.206.8.55,0
Kannur,Mattanur,117.206.7.33,0
Kannur,Kannur,117.206.0.157,1
Kannur,Kannur,117.208.217.183,1
Kannur,Mattanur,117.207.169.26,0
Kannur,Mattanur,117.207.173.8,0
Kannur,Mattanur,59.92.174.133,0
Trivandrum,Angam?li,137.97.66.189,0
Kannur,Mattanur,117.216.70.230,0
Kannur,Kannur,117.216.69.103,1
Kannur,Mattanur,117.207.172.211,0
Kannur,Kannur,117.206.15.211,1
Kannur,Mattanur,117.206.13.124,0
Kannur,P?ppinissh?ri,61.3.251.35,0
Kannur,Talipparamba,59.99.96.231,0
Kasaragod,Payyann?r,59.93.156.21,0
Kannur,Peringom,59.89.201.131,0
Kannur,Payyann?r,59.99.195.99,0
Kannur,Payyann?r,59.99.193.102,0
Kannur,Payyann?r,59.99.192.146,0
Kalyandurg,Bengaluru,117.211.164.234,0
Kannur,Peringom,117.208.198.10,0
Kannur,Peringom,59.93.155.124,0
Kochi,Noida,117.253.178.238,0
Ernakulam,Thrissur,137.97.73.215,0
Kottayam,Perumbavoor,43.229.90.218,0
Kottayam,Kottayam,43.229.90.160,1
Kottayam,Perumbavoor,43.229.90.72,0
Ernakulam,Perumbavoor,43.229.90.18,0
Kottayam,Perumbavoor,43.229.89.213,0
Kottayam,Perumbavoor,43.229.89.159,0
Kottayam,Perumbavoor,43.229.89.155,0
Kottayam,Perumbavoor,43.229.89.97,0
Kottayam,Perumbavoor,43.229.89.62,0
Malappuram,Perumbavoor,43.229.88.204,0
Alappuzha,Thiruvananthapuram,137.97.149.33,0
Ernakulam,New Delhi,49.15.91.100,0
Ernakulam,New Delhi,49.15.86.221,0
Ernakulam,New Delhi,49.15.86.15,0
Ernakulam,Sh?ran?r,27.97.208.255,0
Thrissur,New Delhi,27.97.187.10,0
Ernakulam,New Delhi,27.97.176.91,0
Thrissur,Kannur,14.139.185.35,0
Kannur,Peringom,59.99.194.8,0
Bengaluru,Thiruvananthapuram,137.97.59.116,0
Kannur,Mattanur,117.207.175.135,0
Kannur,K?saragod,117.218.84.100,0
Bengaluru,Kalikavu,117.230.178.56,0
Bengaluru,Kalikavu,117.230.150.255,0
Bengaluru,Kalikavu,117.230.135.161,0
Bengaluru,Kalikavu,117.230.39.111,0
Bengaluru,Kalikavu,117.230.11.135,0
Bengaluru,Karvarakundu,117.230.7.204,0
Ernakulam,New Delhi,27.97.179.67,0
Kannur,Peringom,59.89.203.33,0
Kannur,Bengaluru,117.211.164.149,0
Panampilly Nagar,New Delhi,27.97.161.136,0
Ernakulam,,160.202.210.125,0
Ramnagar,Kannur,137.59.135.177,0
Ramnagar,Kannur,137.59.135.114,0
Ramnagar,Kannur,137.59.135.108,0
Kannur,Mattanur,117.216.71.147,0
Kannur,Kommeri,117.216.70.73,0
Kannur,Kannur,117.216.64.56,1
Kannur,Mattanur,117.208.218.233,0
Kannur,Mattanur,117.208.218.175,0
Kannur,Talipparamba,117.208.217.124,0
Tellicherry,Kannur,117.208.216.245,0
Kannur,P?ppinissh?ri,117.208.216.80,0
Kannur,Kannur,117.207.174.99,1
Kannur,Kannur,117.207.171.57,1
Kannur,Mattanur,117.207.169.157,0
Kannur,Mattanur,117.207.169.23,0
Kannur,Mattanur,117.206.12.252,0
Kannur,Mattanur,117.206.11.39,0
Kannur,Mattanur,117.206.10.25,0
Kannur,Talipparamba,117.206.9.67,0
Kannur,P?ppinissh?ri,117.206.6.114,0
Kannur,P?ppinissh?ri,117.206.1.71,0
Coimbatore,Mattanur,117.203.70.192,0
Coimbatore,Mattanur,117.203.67.220,0
Coimbatore,Mattanur,117.203.67.87,0
Kannur,Mattanur,117.193.175.155,0
Kannur,Mattanur,117.193.175.143,0
Kannur,Kannur,117.193.174.104,1
Kannur,Talipparamba,117.193.174.36,0
Tellicherry,Mattanur,117.193.170.193,0
Tellicherry,Mattanur,117.193.170.136,0
Port Blair,Kannur,103.208.230.120,0
Port Blair,Kannur,103.208.230.119,0
Port Blair,Chennai,103.208.229.93,0
P?lakkodu,Chennai,103.28.246.96,0
Kannur,Talipparamba,61.3.251.83,0
Kannur,Peringom,61.3.249.140,0
Kannur,Peringom,61.3.249.113,0
Kannur,Talipparamba,61.3.248.217,0
Kannur,Talipparamba,61.3.248.82,0
Kasaragod,P?ppinissh?ri,59.99.99.86,0
Kannur,Mattanur,59.99.98.224,0
Tellicherry,Mattanur,59.99.97.234,0
Kannur,Mattanur,59.96.63.149,0
Kannur,Mattanur,59.96.61.159,0
Kannur,Kannur,59.96.60.105,1
Kannur,Mattanur,59.92.173.97,0
Kannur,Mattanur,59.92.173.54,0
Kannur,Mattanur,59.92.173.11,0
Kannur,Mattanur,59.92.172.159,0
Kannur,Mattanur,59.92.172.133,0
Mumbai,Kannur,45.249.139.232,0
Kuchaman,N?gaur,45.120.63.89,0
Kozhikode,Naduvann?r,117.242.59.12,0
Kozhikode,Naduvann?r,117.204.80.194,0
Faiz?b?d,Chennai,103.61.209.122,0
Chennai,Kozhikode,103.58.79.173,0
Kozhikode,Naduvann?r,59.98.101.35,0
Salem,Chennai,14.139.184.226,0
Chennai,Neelankarai,202.191.245.34,0
Chennai,Chennai,203.109.109.242,1
Chennai,Neelankarai,103.48.181.237,0
Chennai,Chennai,183.82.33.114,1
Chennai,Madipakkam,115.97.26.80,0
Chennai,Chennai,106.51.2.247,1
Chennai,Chennai,103.16.202.92,1
Chennai,Porur,27.62.74.26,0
Chennai,Chennai,183.82.33.46,1
Chennai,Chennai,106.51.99.122,1
Chennai,Saint Thomas Mount,49.207.135.101,0
Chennai,Chennai,49.205.78.46,1
Kolkata,Kolkata,182.66.21.54,1
Kolkata,Navadw?p,171.51.140.50,0
Kolkata,K?toya,47.11.150.74,0
Pune,Mumbai,182.72.63.11,0
Chennai,Saint Thomas Mount,171.78.191.135,0
Chennai,Chennai,171.78.160.227,1
Chennai,Saint Thomas Mount,171.76.63.169,0
Chennai,Saint Thomas Mount,171.76.59.32,0
Chennai,Chennai,171.76.39.121,1
Chennai,Chennai,171.60.248.68,1
Chennai,Chennai,171.60.243.47,1
Chennai,Chennai,171.60.237.127,1
Chennai,Saint Thomas Mount,171.60.226.90,0
