,0,1,2
9055,s p superfine cotton mills,s p superfine cotton mills,True
9056,s r foils & tissue,s r foils & tissue,True
9057,s r industries,s r industries,True
9058,s r j peety steels,s r j peety steels,True
9059,s s p,s s p,True
9060,s t p,s t p,True
9061,s tel,s tel,True
9062,s v liquor india,s v liquor india,True
9063,sa iron & alloys,sa iron & alloys,True
9064,saamag construction,saamag construction,True
9065,saarloha advanced materials,saarloha advanced materials,True
9066,sab entertainment network,sab entertainment network,True
9067,sab global entertainment media,sab global entertainment media,True
9068,sab industries,sab industries,True
9069,sab udyog,sgs udyog,False
9070,sabari inn,sabari inn,True
9071,sabari nest inn,sabari inn,False
9072,sabari realtors,sabari realtors,True
9073,sabarmati capital one,sabarmati capital one,True
9074,sabarmati capital two,sabarmati capital one,False
9075,sabarmati gas,sabarmati gas,True
9076,saber papers,saber papers,True
9077,sabitri industries,sabitri industries,True
9078,sabo hema automotive,sabo hema automotive,True
9079,saboo sodium chloro,saboo sodium chloro,True
9080,sacos indigo,sacos indigo,True
9081,sadbhav engineering,sadbhav engineering,True
9082,sadguru sri sri sakhar karkhana,sadguru sri sri sakhar karkhana,True
9083,sadhnna,sadhnna,True
9084,safeco hygiene films,safeco hygiene films,True
9085,safina towers,safina towers,True
9086,saga department stores,saga department stores,True
9087,sagar cements,sagar cements,True
9088,sagar manufacturers,sagar manufacturers,True
9089,sagar power neerukatte,sagar power neerukatte,True
9090,sah polymers,sah polymers,True
9091,sahajanand laser technology,sahajanand laser technology,True
9092,sahakar global,sahakar global,True
9093,sahara hospitality,sahara hospitality,True
9094,sahara india medical institute,sahara india medical institute,True
9095,sahara international airport,sara international,False
9096,sahara prime city,sahara prime city,True
9097,sahara school holding,sahara school holding,True
9098,sahayog microfinance,sahayog microfinance,True
9099,sahiba,sahiba,True
9100,sahil spintex,chahal spintex,False
9101,sahyadri cow farms,sahyadri cow farms,True
9102,sahyadri farmers producer,sahyadri farmers producer,True
9103,sahyadri karad hospitals,sahyadri karad hospitals,True
9104,sai hemaja aerobricks,sai hemaja aerobricks,True
9105,sai life sciences,sai life sciences,True
9106,sai lilagar power generation,sai lilagar power generation,True
9107,sai rayalaseema paper mills,sai rayalaseema paper mills,True
9108,sai regency power corp,sai regency power corp,True
9109,sai silks kalamandir,sai silks kalamandir,True
9110,sai spurthi power,sai spurthi power,True
9111,sai wardha power generation,sai wardha power generation,True
9112,saibaba polymer technologies,saibaba polymer technologies,True
9113,saidham overseas,saidham overseas,True
9114,saifco cements,saifco cements,True
9115,saifco hillcrest hotels,saifco hillcrest hotels,True
9116,saija finance,saija finance,True
9117,sail rites bengal wagon industry,sail rites bengal wagon industry,True
9118,sail scl kerala,sail scl kerala,True
9119,sainath texport,sainath texport,True
9120,sainov spirits,sainov spirits,True
9121,saira asia interiors,saira asia interiors,True
9122,saisudhir energy,saisudhir energy,True
9123,saj food products,saj food products,True
9124,sakata inx india,sakata inx india,True
9125,sakthi auto component,sakthi auto component,True
9126,sakthi finance,sakthi finance,True
9127,sakthi sugars,sakthi finance,False
9128,sakuma exports,sakuma exports,True
9129,salasar highways,salasar highways,True
9130,salasar steel & power,salasar steel & power,True
9131,salcomp manufacturing india,salcomp manufacturing india,True
9132,sam apparels,sam apparels,True
9133,samaleshwari ferrometals,samaleshwari ferrometals,True
9134,samalkot power,samalkot power,True
9135,samast vikas,samast vikas,True
9136,samavist energy solutions,samavist energy solutions,True
9137,sambhaav media,sambhaav media,True
9138,sambhav energy,sambhav energy,True
9139,samhi jv business hotels,samhi jv business hotels,True
9140,samhrutha habitat infrastructure,samhrutha habitat infrastructure,True
9141,sami sabinsa group,sami sabinsa group,True
9142,samiah international builders,samiah international builders,True
9143,samosaran yarns,samosaran yarns,True
9144,sampat marketing,sampat marketing,True
9145,samprash foods,samprash foods,True
9146,samruddha resources,samruddha resources,True
9147,samrudhi sugars,samrudhi sugars,True
9148,samshi pipe industries,samshi pipe industries,True
9149,samson maritime,samson maritime,True
9150,samsonite south asia,samsonite south asia,True
9151,samtel color,samtel color,True
9152,samtex fashions,samtex fashions,True
9153,samvardhana motherson refrigerationproduct,samvardhana motherson refrigerationproduct,True
9154,samyu glass,samyu glass,True
9155,san garment manufacturing,san garment manufacturing,True
9156,sancia global infraprojects,satnam global infraprojects,False
9157,sancube infra projects,sancube infra projects,True
9158,sanden vikas india,sanden vikas india,True
9159,sanden vikas precision parts,sanden vikas india,False
9160,sandhya hydro power projects balargha,sandhya hydro power projects balargha,True
9161,sandhya prakash,sandhya prakash,True
9162,sandur bypass project,sandur bypass project,True
9163,sangam business credit,sangam business credit,True
9164,sangam health care products,sangam health care products,True
9165,sangam india,sangam india,True
9166,sangam milk producer,sangam milk producer,True
9167,sanghavi exports international,sanghavi exports international,True
9168,sanghi industries,ang industries,False
9169,sanghi polyesters,sanghi polyesters,True
9170,sanghi textiles,ang industries,False
9171,sanghvi forging & engineering,sanghvi forging & engineering,True
9172,sanghvi woods,sanghvi woods,True
9173,sanguine media,sanguine media,True
9174,sanmar matrix metals,sanmar matrix metals,True
9175,sanmar shipping,sanmar shipping,True
9176,sanspareils greenlands,sanspareils greenlands,True
9177,sanstar,sanstar,True
9178,sant muktai sugar & energy,sant muktai sugar & energy,True
9179,santlal industries,santlal industries,True
9180,santosh overseas,santosh overseas,True
9181,santur projects,santur projects,True
9182,sanvijay alloys & power,sanvijay alloys & power,True
9183,sanwaria consumer,sanwaria consumer,True
9184,sapl industries,sapl industries,True
9185,sapphire intrex,sapphire intrex,True
9186,saptarishi hotels,saptarishi hotels,True
9187,sapthagiri hospitality,sapthagiri hospitality,True
9188,sar senapati santaji ghorpade sugarfactory,sar senapati santaji ghorpade sugarfactory,True
9189,sara international,sara international,True
9190,sara textiles,sara textiles,True
9191,saradha realty india,saradha realty india,True
9192,saraf agencies,saraf agencies,True
9193,saranya spinning mills,saranya spinning mills,True
9194,saraswati plastotech india,saraswati plastotech india,True
9195,sarat chatterjee & co visakhapatnampvt,sarat chatterjee & co visakhapatnampvt,True
9196,saravana selvarathnam retail,saravana selvarathnam retail,True
9197,saravana stocks,saravana stocks,True
9198,sarda energy & minerals,sarda energy & minerals,True
9199,sarda metals & alloys,sarda metals & alloys,True
9200,sare gurugram,sare gurugram,True
9201,sare saamag realty,sare saamag realty,True
9202,saregama india,saregama india,True
9203,sarga hotel,sarga hotel,True
9204,sargodha oil mills,sargodha oil mills,True
9205,sarju international,sarju international,True
9206,sarla holdings,sarla holdings,True
9207,sarojini engineering works,sarojini engineering works,True
9208,sarralle equipment india,sarralle equipment india,True
9209,sarv estate,sarv estate,True
9210,sarv realtors,sarv realtors,True
9211,sarva jana seva kosh,sarva jana seva kosh,True
9212,sarvejana healthcare,sarvejana healthcare,True
9213,sas hotels & enterprises,sas hotels & enterprises,True
9214,sasken technologies,sasken technologies,True
9215,sata vikas india,sanden vikas india,False
9216,satec envir engineering india,satec envir engineering india,True
9217,sathavahana ispat,sathavahana ispat,True
9218,sathiyam media vision,sathiyam media vision,True
9219,sathy silks,sathy silks,True
9220,sathyam green power,sathyam green power,True
9221,satia synthetics,satia synthetics,True
9222,satin creditcare network,satin creditcare network,True
9223,satish sugars,satish sugars,True
9224,satluj spintex,satluj spintex,True
9225,satnam global infraprojects,satnam global infraprojects,True
9226,satra properties india,satra properties india,True
9227,satra property developers,satra property developers,True
9228,satya maharshi power corp,satya maharshi power corp,True
9229,satyam ispat north east,satyam ispat north east,True
9230,saumya medical care & media,saumya medical care & media,True
9231,saumya mining,saumya mining,True
9232,saurabh buildcon,saurabh buildcon,True
9233,saurashtra cement,saurashtra cement,True
9234,sav industries,sav industries,True
9235,savita oil technologies,savita oil technologies,True
9236,savroli finvest,savroli finvest,True
9237,sb & t international,sb & t international,True
9238,sbec bioenergy,sbec bioenergy,True
9239,sbec sugar,sbec sugar,True
9240,sbee cables india,sbee cables india,True
9241,sbi capital markets,idbi capital markets & securities,False
9242,sbi global factors,sbi global factors,True
9243,sbicap securities,sbicap securities,True
9244,sbpl infrastructure,sbpl infrastructure,True
9245,sbq steels,sbq steels,True
9246,scan energy & power,scan energy & power,True
9247,scan steels,scan steels,True
9248,scandent imaging,scandent imaging,True
9249,scarlet wireless india,scarlet wireless india,True
9250,scc builders,scc builders,True
9251,schifflies india,schifflies india,True
9252,schindler india,schindler india,True
9253,schoolnet india,net india,False
9254,schott glass india,schott glass india,True
9255,schwing stetter india,schwing stetter india,True
9256,scil capital india,scil capital india,True
9257,scm garments,scm garments,True
9258,scott edil advance research laboratories & education,scott edil advance research laboratories & education,True
9259,se forge,se forge,True
9260,se transstadia,se transstadia,True
9261,sea blue shipyard,sea blue shipyard,True
9262,seabird resorts,seabird resorts,True
9263,seamec,seamec,True
9264,seashore agricultural promotion,seashore agricultural promotion,True
9265,seashore securities,seashore securities,True
9266,sebacic india,sebacic india,True
9267,second vivekananda bridge tollway,second vivekananda bridge tollway,True
9268,secunderabad hotels,secunderabad hotels,True
9269,secure meters,secure meters,True
9270,securens systems,securens systems,True
9271,segno ceramics,segno ceramics,True
9272,sei sriram power,sei sriram power,True
9273,sejal glass,sejal glass,True
9274,sejasmi industries india,sejasmi industries india,True
9275,seksaria biswan sugar factorylimiited,seksaria biswan sugar factorylimiited,True
9276,sel manufacturing,sel manufacturing,True
9277,sel textiles,sel textiles,True
9278,select infrastructure,select infrastructure,True
9279,sellowrap epp india,sellowrap epp india,True
9280,semler research center,semler research center,True
9281,senbo engineering,senbo engineering,True
9282,senco gold,senco gold,True
9283,sensa core medical instrumentation,sensa core medical instrumentation,True
9284,senthil papers & boards,senthil papers & boards,True
9285,seoyon e hwa summit automotive india,seoyon e hwa summit automotive india,True
9286,sepc,sepc,True
9287,sepc power,sepc,False
9288,sepset properties,sepset properties,True
9289,sequent scientific,sequent scientific,True
9290,servalakshmi paper,servalakshmi paper,True
9291,serveall land developers,serveall land developers,True
