,words,mapping,score
2053,s k g engineering works,s b g engineering works,0.9768115942028985
2054,s k trailer,s v trailer,0.9515151515151515
2055,s n enterprises,g n enterprises,0.9555555555555556
2056,s p agro industries,s k agro industries,0.9719298245614034
2057,s p agro industries,s s agro industries,0.9719298245614034
2058,s r engineering works,ars engineering works,0.9515873015873014
2059,s r engineering works,m r engineering works,0.9682539682539683
2060,s r engineering works,r k engineering works,0.9515873015873014
2061,s r industries,b r industries,0.9523809523809524
2062,s s agro industries,s k agro industries,0.9719298245614034
2063,s s agro industries,s p agro industries,0.9719298245614034
2064,s traders,s b traders,0.9515151515151515
2065,s v b trailer,s v trailer,0.9692307692307692
2066,s v trailer,s k trailer,0.9515151515151515
2067,s v trailer,s v b trailer,0.9692307692307692
2068,sab industries,rsb industries,0.9523809523809524
2069,sab industries,s industries,0.9571428571428572
2070,sab industries,sav industries,0.9619047619047619
2071,sabari realtors,sabari trailers,0.959047619047619
2072,sabari trailers,sabari realtors,0.959047619047619
2073,sabarkantha dist central coop bank,sabrakantha dist central coop bank,0.9931372549019608
2074,sabarmati capital one,sabarmati capital two,0.9619047619047618
2075,sabarmati capital two,sabarmati capital one,0.9619047619047618
2076,sabrakantha dist central coop bank,sabarkantha dist central coop bank,0.9931372549019608
2077,sadhana sahakari bank,sadhana sahakari bank  pune,0.9555555555555556
2078,sadhana sahakari bank,sadhana sahakari bank pune,0.9615384615384615
2079,sadhana sahakari bank,sadhana sahakari bank  pune,0.9555555555555556
2080,sadhana sahakari bank,sadhana sahakari bank pune,0.9615384615384615
2081,sadhana sahakari bank  pune,sadhana sahakari bank,0.9555555555555556
2082,sadhana sahakari bank  pune,sadhana sahakari bank,0.9555555555555556
2083,sadhana sahakari bank  pune,sadhana sahakari bank pune,0.9925925925925926
2084,sadhana sahakari bank pune,sadhana sahakari bank,0.9615384615384615
2085,sadhana sahakari bank pune,sadhana sahakari bank,0.9615384615384615
2086,sadhana sahakari bank pune,sadhana sahakari bank  pune,0.9925925925925926
2087,sadik engineering works,sahil engineering works,0.9536231884057972
2088,sadik engineering works,swastik engineering works,0.9509565217391305
2089,sahebrao deshmukh coop bank,sahebrao deshmukh cooperative bank,0.9514161220043572
2090,sahebrao deshmukh cooperative bank,sahebrao deshmukh coop bank,0.9514161220043572
2091,sahil engineering works,sadik engineering works,0.9536231884057972
2092,sahil engineering works,shiva engineering works,0.9602766798418972
2093,sahil engineering works,shri engineering works,0.9602766798418972
2094,sahil engineering works,vishal engineering works,0.9716183574879228
2095,sai eng works,saifab eng works,0.95625
2096,sai ram engineering works nalg,sai ram engineering works nalgonda,0.9764705882352941
2097,sai ram engineering works nalg,sai ram engineering works wgl,0.9726272577996716
2098,sai ram engineering works nalgonda,sai ram engineering works nalg,0.9764705882352941
2099,sai ram engineering works nalgonda,sai ram engineering works wgl,0.9506664734859461
2100,sai ram engineering works wgl,sai ram engineering works nalg,0.9726272577996716
2101,sai ram engineering works wgl,sai ram engineering works nalgonda,0.9506664734859461
2102,sai trailer,sai trailers,0.9833333333333333
2103,sai trailers,sai trailer,0.9833333333333333
2104,sai trailers,siva trailers,0.951923076923077
2105,saifab eng works,sai eng works,0.95625
2106,sainath engg works,sant engg works,0.9555555555555556
2107,saksham tech automobiles,shaksam tech automobiles,0.975
2108,sakthivel engineering works,shakthivel engineering works,0.9670634920634921
2109,salam engineering works,alam engineering works,0.9855072463768115
2110,salam engineering works,sarma engineering works,0.9646903820816864
2111,samarth sahakari bank ; solapur,samarth sahakari bank  solapur,0.9935483870967742
2112,samarth sahakari bank ; solapur,samarth sahakari bank solapur,0.9870967741935484
2113,samarth sahakari bank  solapur,samarth sahakari bank ; solapur,0.9935483870967742
2114,samarth sahakari bank  solapur,samarth sahakari bank solapur,0.9933333333333334
2115,samarth sahakari bank solapur,samarth sahakari bank ; solapur,0.9870967741935484
2116,samarth sahakari bank solapur,samarth sahakari bank  solapur,0.9933333333333334
2117,samarth trailer,samrat trailer,0.9677777777777778
2118,sampada sahakari bank  pune,sampada sahakari bank pune,0.9925925925925926
2119,sampada sahakari bank pune,sampada sahakari bank  pune,0.9925925925925926
2120,samrat trailer,samarth trailer,0.9677777777777778
2121,samruddhi co op bank  nagpur,samruddhi coop bank nagpur,0.9549450549450549
2122,samruddhi coop bank nagpur,samruddhi co op bank  nagpur,0.9549450549450549
2123,sandesh agro industries,sandhu agro industries,0.9735177865612649
2124,sandhu agro industries,sandesh agro industries,0.9735177865612649
2125,sangam (india),sangam india,0.9714285714285714
2126,sangam india,sangam (india),0.9714285714285714
2127,sangamesh agro industries,sangameshwar industries,0.9582134387351778
2128,sangameshwar industries,sangamesh agro industries,0.9582134387351778
2129,sanmitra mahila nagari sahakari bank maryadit,sanmitra mahila nagari sahakari bank maryadit chandrapur,0.9607142857142857
2130,sanmitra mahila nagari sahakari bank maryadit,sanmitra mahila nagari sahkari bank maryadit,0.9637373737373738
2131,sanmitra mahila nagari sahakari bank maryadit chandrapur,sanmitra mahila nagari sahakari bank maryadit,0.9607142857142857
2132,sanmitra mahila nagari sahkari bank maryadit,sanmitra mahila nagari sahakari bank maryadit,0.9637373737373738
2133,sant engg works,sainath engg works,0.9555555555555556
2134,sant engg works,satnam engg works,0.9508496732026143
2135,sant sopankaka sahakari bank,sant sopankaka sahakari bank saswad,0.96
2136,sant sopankaka sahakari bank,sant sopankaka sahakari bank saswad,0.96
2137,sant sopankaka sahakari bank saswad,sant sopankaka sahakari bank,0.96
2138,sant sopankaka sahakari bank saswad,sant sopankaka sahakari bank,0.96
2139,sapl industries,alps industries,0.9777777777777779
2140,sapl industries,appl industries,0.9555555555555556
2141,sapl industries,spl industries,0.9800000000000001
2142,sara international,sarju international,0.962475633528265
2143,saraspur nagari coop bank,saraspur nagarik co op bank,0.9531851851851851
2144,saraspur nagari coop bank,saraspur nagarik coop bank,0.9603076923076923
2145,saraspur nagarik co op bank,saraspur nagari coop bank,0.9531851851851851
2146,saraspur nagarik co op bank,saraspur nagarik coop bank,0.9849002849002849
2147,saraspur nagarik coop bank,saraspur nagari coop bank,0.9603076923076923
2148,saraspur nagarik coop bank,saraspur nagarik co op bank,0.9849002849002849
2149,saraspur nagrik co operative bank,saraspur nagrik co operative bank saraspur,0.9571428571428571
2150,saraspur nagrik co operative bank saraspur,saraspur nagrik co operative bank,0.9571428571428571
2151,sardar vallabhbhahi sahakari bank,sardar vallabhbhai sahakari bank,0.981439393939394
2152,sardar vallabhbhai sahakari bank,sardar vallabhbhahi sahakari bank,0.981439393939394
2153,sarju international,sara international,0.962475633528265
2154,sarju international,surya international,0.9517543859649122
2155,sarma engineering works,amar engineering works,0.9703557312252965
2156,sarma engineering works,ars engineering works,0.9551414768806072
2157,sarma engineering works,farma engineering works,0.9710144927536232
2158,sarma engineering works,salam engineering works,0.9646903820816864
2159,sarma engineering works,saroj engineering works,0.9594202898550726
2160,sarma engineering works,saru engineering works,0.9691040843214757
2161,sarma engineering works,star engineering works,0.9602766798418972
2162,sarma engineering works,varma engineering works,0.9710144927536232
2163,saroj engineering works,ars engineering works,0.9551414768806072
2164,saroj engineering works,raj engineering works,0.9551414768806072
2165,saroj engineering works,sarma engineering works,0.9594202898550726
2166,saroj engineering works,saru engineering works,0.9691040843214757
2167,saroj engineering works,star engineering works,0.9602766798418972
2168,saroj engineering works,suraj engineering works,0.9602766798418972
2169,saroja renewables,saroja renewables  2,0.9700000000000001
2170,saroja renewables,saroja renewables  3,0.9700000000000001
2171,saroja renewables  2,saroja renewables,0.9700000000000001
2172,saroja renewables  2,saroja renewables  3,0.98
2173,saroja renewables  3,saroja renewables,0.9700000000000001
2174,saroja renewables  3,saroja renewables  2,0.98
2175,saru engineering works,ars engineering works,0.9689754689754689
2176,saru engineering works,sarma engineering works,0.9691040843214757
2177,saru engineering works,saroj engineering works,0.9691040843214757
2178,saru engineering works,star engineering works,0.9727272727272728
2179,saru engineering works,suraj engineering works,0.9733201581027668
2180,sarvodaya sahakari bank,sarvodaya sahakari bank modasa,0.9533333333333333
2181,sarvodaya sahakari bank,sarvodaya sahakari bank surat,0.9586206896551724
2182,sarvodaya sahakari bank modasa,sarvodaya sahakari bank,0.9533333333333333
2183,sarvodaya sahakari bank surat,sarvodaya sahakari bank,0.9586206896551724
2184,sasken technologies,saskentechnologies,0.9894736842105263
2185,sasken technologies,saskentechnologies,0.9894736842105263
2186,saskentechnologies,sasken technologies,0.9894736842105263
2187,saskentechnologies,sasken technologies,0.9894736842105263
2188,satara district central co-op bank,satara district central coop bank,0.9941176470588236
2189,satara district central co-op bank,satara district central cooperative bank,0.9530570409982174
2190,satara district central coop bank,satara district central co-op bank,0.9941176470588236
2191,satara district central coop bank,satara district central cooperative bank,0.958939393939394
2192,satara district central cooperative bank,satara district central co-op bank,0.9530570409982174
2193,satara district central cooperative bank,satara district central coop bank,0.958939393939394
2194,satnam engg works,sant engg works,0.9508496732026143
2195,satnam engineering works,manasa engineering works,0.9577294685990339
2196,satrac engineering,satya engineering,0.9603485838779956
2197,satya engineering,satrac engineering,0.9603485838779956
2198,satyam agro industries,saya agro industries,0.9757575757575758
2199,sav industries,s industries,0.9571428571428572
2200,sav industries,sab industries,0.9619047619047619
2201,saya agro industries,satyam agro industries,0.9757575757575758
2202,sber bank,sberbank,0.9777777777777777
2203,sberbank,sber bank,0.9777777777777777
2204,schwing stetter (india),schwing stetter india pl,0.9576086956521739
2205,schwing stetter (india),schwing stetter india,0.9826086956521739
2206,schwing stetter india pl,schwing stetter (india),0.9576086956521739
2207,schwing stetter india pl,schwing stetter india,0.975
2208,schwing stetter india,schwing stetter (india),0.9826086956521739
2209,schwing stetter india,schwing stetter india pl,0.975
2210,sew infrastructure,jsw infrastructure,0.9629629629629629
2211,sgl industries,ls industries,0.9505494505494506
2212,sgl industries,s industries,0.9571428571428572
2213,sgl industries,spl industries,0.9571428571428572
2214,sgl industries,vsl industries,0.9523809523809524
2215,shaksam tech automobiles,saksham tech automobiles,0.975
2216,shakthi agro industries,shakthi agro industries nzb,0.9703703703703704
2217,shakthi agro industries nzb,shakthi agro industries,0.9703703703703704
2218,shakthivel engineering works,sakthivel engineering works,0.9670634920634921
2219,shalivahana green energy,shalivahana msw green energy,0.9547619047619047
2220,shalivahana msw green energy,shalivahana green energy,0.9547619047619047
2221,sham fabricators,susham fabricators,0.9666666666666666
