,0,1,2
18658,lubrizol india,lubrizol india,True
18659,luk india,luk india,True
18660,m j biopharm,m j biopharm,True
18661,m j casting,m j casting,True
18662,m p s steel castings,m p s steel castings,True
18663,m star hotels travancore,m star hotels travancore,True
18664,m t l industries quthbullapur medchal,m t l industries quthbullapur medchal,True
18665,m vinod kumar,m vinod kumar,True
18666,m vinod kumar agro engg works,m vinod kumar,False
18667,m x systems international,m x systems international,True
18668,m/ sri laxmi engineering works raichur,m/ sri laxmi engineering works raichur,True
18669,ma amba sponge iron,ma amba sponge iron,True
18670,maaza,maaza,True
18671,mack telecom services,mack telecom services,True
18672,macmillan publishers india,macmillan publishers india,True
18673,mad hotels,mad hotels,True
18674,madeena engineering works,madeena engineering works,True
18675,madeena engineering works nalgonda,madeena engineering works,False
18676,madhavi engineering & mechanical works,madhavi engineering & mechanical works,True
18677,madhu genral engineering works knr,madhu genral engineering works knr,True
18678,madhu transport,madhu transport,True
18679,madhucon infra,madhucon infra,True
18680,madhya pradesh jaypee minerals,madhya pradesh jaypee minerals,True
18681,madhya pradesh rajya van vikas nigam,madhya pradesh rajya van vikas nigam,True
18682,madhya pradesh state industries corpn,madhya pradesh state industries corpn,True
18683,madkini hydro power,madkini hydro power,True
18684,madurai municipal waste processing,madurai municipal waste processing,True
18685,magic,magic,True
18686,magic software,magic,False
18687,magma itl finance,magma itl finance,True
18688,magna warehousing & distribution,magna warehousing & distribution,True
18689,maha laxmi engineering works jagtial,maha laxmi engineering works jagtial,True
18690,mahabharat motors manufacturing,mahabharat motors manufacturing,True
18691,mahalakshmi agro works siddipet,mahalakshmi agro works siddipet,True
18692,mahalaxmi vidyut,mahalaxmi vidyut,True
18693,mahan industries,mahan industries,True
18694,maharastra seamless,maharastra seamless,True
18695,mahendra engineering works,mahendra engineering works,True
18696,mahindra aerospace,mahindra aerospace,True
18697,mahindra holdings,mahindra holdings,True
18698,mahindra logistics,mahindra holdings,False
18699,mahindra trucks & buses,mahindra trucks & buses,True
18700,mahle anand thermal systems,mahle anand thermal systems,True
18701,mahmood engineering works,mahmood engineering works,True
18702,mahyco monsanto biotech india,mahyco monsanto biotech india,True
18703,maihar cement,maihar cement,True
18704,mail today newspapers,mail today newspapers,True
18705,maintec technologies,maintec technologies,True
18706,malas,malas,True
18707,malkit agrotech,malkit agrotech,True
18708,man industries (india),man industries (india),True
18709,man truck & bus india,man truck & bus india,True
18710,manaj tollway,manaj tollway,True
18711,manasa agro works mahabubnagar,manasa agro works mahabubnagar,True
18712,manasa engg & fabrication works,manasa engg & fabrication works,True
18713,manasa engineering works,manasa engineering works,True
18714,manesar steel processing india,manesar steel processing india,True
18715,manikanta engineering work shop,manikanta engineering work shop,True
18716,manikantha engineering works mancherial,manikantha engineering works mancherial,True
18717,manikgarh cement,manikgarh cement,True
18718,manipal cure & care,manipal cure & care,True
18719,manipal education & medical groupindia,manipal education & medical groupindia,True
18720,manish buildwell,manish buildwell,True
18721,manjilas agro foods,manjilas agro foods,True
18722,mann & hummel filter,mann & hummel filter,True
18723,mannan cotton spinning mill,mannan cotton spinning mill,True
18724,mansarovar paper & industries,mansarovar paper & industries,True
18725,manvi adam engineering works gadwal,manvi adam engineering works gadwal,True
18726,mapex infrastructure,mapex infrastructure,True
18727,maratha cement,maratha cement,True
18728,marina home interiors retail network,marina home interiors retail network,True
18729,marjan motors,marjan motors,True
18730,maruthi engineering works,maruthi engineering works,True
18731,maruthi general engineering works warangal rural,maruthi general engineering works warangal rural,True
18732,marvell,marvell,True
18733,marwar hotels,marwar hotels,True
18734,mashobra resort,mashobra resort,True
18735,mason & summers alcobev,mason & summers alcobev,True
18736,masterchow,masterchow,True
18737,mastiiidotcom entertainment,mastiiidotcom entertainment,True
18738,max medical services,max medical services,True
18739,maxworth country india,maxworth country india,True
18740,mcwane india,mcwane india,True
18741,mcxsxccl,mcxsxccl,True
18742,medline,medline,True
18743,meesho,meesho,True
18744,mega cabs,mega cabs,True
18745,megha technical & engineers,megha technical & engineers,True
18746,mehler engineered products india,mehler engineered products india,True
18747,meil green power,meil green power,True
18748,melstar information technologies,melstar information technologies,True
18749,menzies aviation bobba bangalore,menzies aviation bobba bangalore,True
18750,mesco pharmaceuticals,mesco pharmaceuticals,True
18751,metal powder,metal powder,True
18752,metlon india,metlon india,True
18753,metropolis healthcare,metropolis healthcare,True
18754,metropolis logistics,metropolis healthcare,False
18755,metropolitan stock exchange of india,metropolitan stock exchange of india,True
18756,mexus education,mexus education,True
18757,mfar realtors,mfar realtors,True
18758,mhaiskar infrastructure,mhaiskar infrastructure,True
18759,mi electrical steel processing india,mi electrical steel processing india,True
18760,mi marathi media,mi marathi media,True
18761,microcon international,microcon international,True
18762,microtek,microtek,True
18763,microtex energy,microtex energy,True
18764,mid india industries,mid india industries,True
18765,midland polymers,midland polymers,True
18766,milk,milk,True
18767,mincore resources,mincore resources,True
18768,minera green energy,minera green energy,True
18769,minerals & metals trading corporation,minerals & metals trading corporation,True
18770,minerals management services india,minerals management services india,True
18771,miracle agro products,miracle agro products,True
18772,mirador commercial,mirador commercial,True
18773,mitra biotech,mitra biotech,True
18774,mitsubishi heavy industries vst dieselengines,mitsubishi heavy industries vst dieselengines,True
18775,mmg india,mmg india,True
18776,mmrf realty & infrastructure,mmrf realty & infrastructure,True
18777,mnh shakti,mnh shakti,True
18778,mnkt engg weldingworks korutla,mnkt engg weldingworks korutla,True
18779,mnr engineering works nlg,mnr engineering works nlg,True
18780,moat project management,moat project management,True
18781,mobis india,mobis india,True
18782,model coop bank,model coop bank,True
18783,modern engineering works sangareddy,modern engineering works sangareddy,True
18784,modern terry towels,modern terry towels,True
18785,modern vidya niketan,modern vidya niketan,True
18786,modicare,modicare,True
18787,modulex modular buildings,modulex modular buildings,True
18788,mohair investment & trading,mohair investment & trading,True
18789,mohammed faizan engineering works adilabad,mohammed faizan engineering works adilabad,True
18790,mohd shukur engg works adb,mohd shukur engg works adb,True
18791,molson coors cobra india,molson coors cobra india,True
18792,momai apparels,momai apparels,True
18793,momentive performance materials india,momentive performance materials india,True
18794,mondelez,mondelez,True
18795,mondelez india foods,mondelez,False
18796,monind,monind,True
18797,monnet daniels coal washeries,monnet daniels coal washeries,True
18798,monnet ispat & energy,monnet ispat & energy,True
18799,monsanto holdings,monsanto holdings,True
18800,monsanto india,monsanto holdings,False
18801,monsoon,monsoon,True
18802,moradabad toll road,moradabad toll road,True
18803,morning glory infra,morning glory infra,True
18804,morningstar,morningstar,True
18805,mortex india,mortex india,True
18806,mothers,mothers,True
18807,moving picture co india,moving picture co india,True
18808,mrg promoters,mrg promoters,True
18809,mrl posnet,mrl posnet,True
18810,msn group,msn group,True
18811,msr hotel bangalore,msr hotel bangalore,True
18812,multibase india,multibase india,True
18813,mumbai sez,mumbai sez,True
18814,murginns,murginns,True
18815,murugappa group,murugappa group,True
18816,musashi auto parts india,musashi auto parts india,True
18817,muscletech,muscletech,True
18818,muslim cooperative bank pune,muslim cooperative bank pune,True
18819,mw unitexx,mw unitexx,True
18820,my home industries,my home industries,True
18821,myfitfuel,myfitfuel,True
18822,myfitness,myfitness,True
18823,mynd solutions,mynd solutions,True
18824,mysore bellary highway,mysore bellary highway,True
18825,mystic shipping,mystic shipping,True
18826,n b k engineers & fabricators,n b k engineers & fabricators,True
18827,n v resorts,n v resorts,True
18828,nabard,nabard,True
18829,naga lakshmi engineering works morthad nz,naga lakshmi engineering works morthad nz,True
18830,nagalaxmi engineering work,nagalaxmi engineering work,True
18831,nageshwar investment,nageshwar investment,True
18832,naini tissues,naini tissues,True
18833,nakpro,nakpro,True
18834,namyaa,namyaa,True
18835,nandan cleantec,nandan cleantec,True
18836,narne networks,narne networks,True
18837,nasik marchants coop bank,nasik marchants coop bank,True
18838,nat,nat,True
18839,natco organics,natco organics,True
18840,national commodity & derivativesexchange,national commodity & derivativesexchange,True
18841,national film development corp ration,national film development corp ration,True
18842,national paints factories india,national paints factories india,True
18843,national spot exchange,national spot exchange,True
18844,national thermal power corporation,national thermal power corporation,True
18845,nature,nature,True
18846,naturo,nat,False
18847,navadurga engg works,navadurga engg works,True
18848,navkaar ispat,navkaar ispat,True
18849,navnitlal,navnitlal,True
18850,nbcc india,nbcc india,True
18851,ncl industries,ncl industries,True
18852,ncr corporation,ncr corporation,True
18853,ndo india,ndo india,True
18854,nec corporation,nec corporation,True
18855,neel auto,neel auto,True
18856,neem,neem,True
18857,neilsoft,neilsoft,True
18858,neobaby,neobaby,True
18859,neotiss,neotiss,True
18860,nestasia,nestasia,True
18861,netapp,netapp,True
18862,network programs india,network programs india,True
18863,network18,network18,True
18864,neuherbs,neuherbs,True
18865,neuland health sciences,neuland health sciences,True
18866,new dhanasari industries,new dhanasari industries,True
18867,new great eastern spinning andweaving,new great eastern spinning andweaving,True
18868,new hanuman engineering works,new hanuman engineering works,True
18869,new india coop bank,new india coop bank,True
18870,new india cooperative bank,new india cooperative bank,True
18871,new laxmi engineering works medak,new laxmi engineering works medak,True
18872,new light hotels & resorts,new light hotels & resorts,True
